ID,RA,Decl,I,V,P_1
OGLE-SMC-CEP-4222,01:10:40.98,-72:46:06.8,16.517,17.094,1.6509852999999999
OGLE-SMC-CEP-4223,01:10:41.81,-71:28:59.6,15.514000000000001,16.194000000000003,3.8114062999999994
OGLE-SMC-CEP-4226,01:10:47.65,-72:39:44.3,15.297,15.911,3.2296028999999997
OGLE-SMC-CEP-4228,01:10:48.74,-72:40:42.9,15.674000000000001,16.373,3.4167099000000003
OGLE-SMC-CEP-4230,01:10:49.32,-72:47:33.8,15.395,16.137999999999998,4.4185927000000005
OGLE-SMC-CEP-4235,01:10:53.66,-72:54:13.9,15.619000000000002,16.332,4.0060133
OGLE-SMC-CEP-4238,01:10:57.55,-72:30:07.5,15.554,16.298,3.4377345999999998
OGLE-SMC-CEP-4239,01:10:58.42,-72:32:03.0,16.705,17.402,1.6596061999999998
OGLE-SMC-CEP-4240,01:10:58.42,-73:09:26.2,17.198,17.885,1.4015218999999999
OGLE-SMC-CEP-4246,01:11:02.81,-73:41:50.4,15.296,16.137,3.7517962
OGLE-SMC-CEP-4247,01:11:02.82,-72:54:10.0,15.884,16.489,2.8550332000000003
OGLE-SMC-CEP-4248,01:11:04.32,-72:44:25.9,17.197,17.792,1.1261888
OGLE-SMC-CEP-4249,01:11:05.99,-72:25:12.9,16.941,17.515,1.2264171999999998
OGLE-SMC-CEP-4251,01:11:08.22,-71:36:10.4,16.070999999999998,16.706,2.2991817
OGLE-SMC-CEP-4252,01:11:09.28,-72:37:35.2,15.718,16.457,3.1145403999999997
OGLE-SMC-CEP-4253,01:11:11.12,-74:03:40.6,16.142,-99.99,1.7584153999999999
OGLE-SMC-CEP-4254,01:11:11.13,-72:04:48.6,16.53,17.084,1.3803676999999999
OGLE-SMC-CEP-4258,01:11:14.26,-72:54:09.1,16.95,17.570999999999998,1.4456471000000002
OGLE-SMC-CEP-4259,01:11:15.83,-72:55:01.6,16.272000000000002,16.963,2.74893
OGLE-SMC-CEP-4264,01:11:19.72,-73:43:37.6,16.942999999999998,17.567999999999998,1.5692646000000001
OGLE-SMC-CEP-4266,01:11:21.05,-72:46:18.5,15.573,16.069000000000003,2.5482342
OGLE-SMC-CEP-4267,01:11:22.82,-71:35:47.9,14.962,15.515999999999998,5.7390779
OGLE-SMC-CEP-4268,01:11:23.99,-72:27:02.9,16.783,17.34,1.1967923
OGLE-SMC-CEP-4271,01:11:25.74,-72:53:07.7,15.78,16.366,2.4212019000000002
OGLE-SMC-CEP-4274,01:11:27.66,-71:57:24.0,16.771,17.396,1.4137963
OGLE-SMC-CEP-4278,01:11:29.57,-71:40:38.8,15.892999999999999,16.543,2.8864351000000004
OGLE-SMC-CEP-4280,01:11:33.75,-72:11:05.5,17.184,17.899,1.4518703000000002
OGLE-SMC-CEP-4284,01:11:37.06,-72:53:48.6,16.633,17.174,1.4306601
OGLE-SMC-CEP-4286,01:11:37.91,-72:58:02.6,15.282,16.011,4.940997299999999
OGLE-SMC-CEP-4287,01:11:37.92,-73:24:58.4,16.687,17.382,1.6758113999999997
OGLE-SMC-CEP-4288,01:11:38.38,-72:23:33.3,17.387,18.055,1.2817447
OGLE-SMC-CEP-4289,01:11:38.73,-72:54:30.9,15.505999999999998,16.191,3.3168101
OGLE-SMC-CEP-4291,01:11:39.50,-71:41:28.5,15.527999999999999,16.209,3.046744
OGLE-SMC-CEP-4293,01:11:40.92,-71:27:13.2,15.665999999999999,-99.99,3.0312879
OGLE-SMC-CEP-4294,01:11:41.45,-71:50:41.6,17.084,17.715999999999998,1.2415483999999999
OGLE-SMC-CEP-4295,01:11:42.17,-71:26:14.2,14.787,-99.99,6.429401599999999
OGLE-SMC-CEP-4296,01:11:42.27,-72:36:24.8,17.452,18.171,1.1491413000000001
OGLE-SMC-CEP-4297,01:11:44.55,-71:21:40.2,15.237,15.870999999999999,4.2107795
OGLE-SMC-CEP-4298,01:11:45.20,-73:39:31.0,16.031,16.56,2.0306089
OGLE-SMC-CEP-4299,01:11:45.99,-72:12:53.7,15.527999999999999,16.233,3.3464137000000003
OGLE-SMC-CEP-4300,01:11:46.33,-71:37:27.0,15.202,15.919,4.7299503
OGLE-SMC-CEP-4302,01:11:46.93,-72:44:48.4,16.930999999999997,17.582,1.3577331
OGLE-SMC-CEP-4304,01:11:48.20,-71:55:51.4,15.765999999999998,-99.99,2.5095973
OGLE-SMC-CEP-4306,01:11:48.50,-72:50:29.9,16.895,17.516,1.5149582000000001
OGLE-SMC-CEP-4307,01:11:51.81,-73:14:47.6,14.972000000000001,15.728,5.9433720999999995
OGLE-SMC-CEP-4312,01:11:55.38,-71:25:11.0,16.68,17.250999999999998,1.4051632
OGLE-SMC-CEP-4313,01:11:55.74,-72:43:18.0,15.687000000000001,16.31,3.1927331000000003
OGLE-SMC-CEP-4315,01:11:57.55,-73:21:08.5,16.994,17.590999999999998,1.1552114
OGLE-SMC-CEP-4317,01:11:58.17,-72:07:51.5,17.48,18.112000000000002,0.9466183000000001
OGLE-SMC-CEP-4318,01:11:58.96,-72:13:12.2,14.967,15.76,5.8243065000000005
OGLE-SMC-CEP-4319,01:12:04.08,-72:02:28.5,15.758,16.365,2.5622877999999996
OGLE-SMC-CEP-4322,01:12:06.15,-72:25:48.8,14.908,15.615,4.7690206
OGLE-SMC-CEP-4324,01:12:07.15,-71:21:53.5,15.600999999999999,16.320999999999998,3.5378190000000003
OGLE-SMC-CEP-4325,01:12:08.74,-71:47:11.1,16.956,17.532,1.2792447
OGLE-SMC-CEP-4326,01:12:08.75,-72:45:31.6,15.624,16.307000000000002,3.1690728999999997
OGLE-SMC-CEP-4329,01:12:13.88,-71:24:28.4,16.774,17.418,1.7078361
OGLE-SMC-CEP-4330,01:12:15.71,-73:03:56.5,15.562999999999999,16.426,5.0140051
OGLE-SMC-CEP-4332,01:12:16.86,-73:55:02.0,16.463,16.974,1.3951821000000002
OGLE-SMC-CEP-4335,01:12:18.88,-71:34:50.5,15.394,-99.99,3.6903053
OGLE-SMC-CEP-4337,01:12:21.74,-72:44:34.3,15.083,15.804,5.6330098
OGLE-SMC-CEP-4338,01:12:23.73,-71:49:44.7,16.774,17.407,1.5797506000000001
OGLE-SMC-CEP-4339,01:12:25.01,-72:37:47.1,15.757,16.296,2.2735497000000002
OGLE-SMC-CEP-4341,01:12:27.67,-72:10:02.1,14.952,15.757,5.731200599999999
OGLE-SMC-CEP-4347,01:12:38.41,-73:01:51.4,14.847999999999999,15.552999999999999,6.693075299999999
OGLE-SMC-CEP-4348,01:12:38.72,-71:19:18.2,15.594000000000001,16.331,3.6182834
OGLE-SMC-CEP-4349,01:12:40.34,-72:35:52.0,15.876,16.575,3.0614584
OGLE-SMC-CEP-4350,01:12:41.22,-71:29:05.0,16.951,17.567999999999998,1.3178953000000002
OGLE-SMC-CEP-4352,01:12:42.67,-72:46:45.9,16.762999999999998,17.383,1.566967
OGLE-SMC-CEP-4353,01:12:43.56,-71:44:38.3,15.692,16.437,3.7120665999999995
OGLE-SMC-CEP-4354,01:12:43.85,-71:39:43.4,16.288,16.98,2.3775245
OGLE-SMC-CEP-4355,01:12:43.92,-73:54:59.2,16.799,17.383,1.4178738000000002
OGLE-SMC-CEP-4356,01:12:46.44,-71:42:03.1,16.805999999999997,17.469,1.5616522
OGLE-SMC-CEP-4357,01:12:46.69,-72:25:37.4,17.12,17.748,1.2641837
OGLE-SMC-CEP-4359,01:12:48.03,-73:18:03.3,16.945999999999998,17.465,1.331824
OGLE-SMC-CEP-4360,01:12:49.44,-72:00:51.0,16.872,17.417,1.3575583999999998
OGLE-SMC-CEP-4361,01:12:50.19,-71:35:57.6,15.68,16.28,3.0563355
OGLE-SMC-CEP-4365,01:12:56.69,-73:31:05.4,16.299,17.000999999999998,1.4343489
OGLE-SMC-CEP-4366,01:12:57.40,-72:20:30.4,15.665,16.275,2.8121742999999997
OGLE-SMC-CEP-4368,01:12:57.67,-73:05:00.5,15.655,16.359,3.0456452
OGLE-SMC-CEP-4370,01:13:06.16,-73:01:52.3,15.953,16.522000000000002,2.3434826
OGLE-SMC-CEP-4375,01:13:11.41,-72:30:51.6,15.079,15.728,4.4138383
OGLE-SMC-CEP-4376,01:13:11.98,-73:43:41.0,16.838,17.486,1.6989101000000002
OGLE-SMC-CEP-4377,01:13:12.12,-72:52:31.4,15.633,16.323,2.9926016
OGLE-SMC-CEP-4380,01:13:15.49,-72:33:06.5,15.578,16.226,2.9688562000000003
OGLE-SMC-CEP-4381,01:13:16.02,-73:24:08.3,16.997,17.569000000000003,1.0249535
OGLE-SMC-CEP-4382,01:13:16.29,-71:32:18.4,15.536,16.221,3.5004869
OGLE-SMC-CEP-4383,01:13:17.59,-72:27:46.0,16.135,16.805999999999997,2.3712642999999995
OGLE-SMC-CEP-4384,01:13:17.93,-72:50:19.5,15.827,16.629,3.3048610000000003
OGLE-SMC-CEP-4385,01:13:18.20,-72:59:53.1,16.387,16.914,1.8474789
OGLE-SMC-CEP-4387,01:13:21.78,-71:38:37.4,16.95,17.572,1.3246893999999998
OGLE-SMC-CEP-4390,01:13:25.78,-73:37:39.7,15.675,16.329,3.0083906000000002
OGLE-SMC-CEP-4392,01:13:27.28,-72:36:38.1,16.708,17.277,1.6262277
OGLE-SMC-CEP-4393,01:13:27.74,-72:28:22.1,13.800999999999998,14.595,13.4634839
OGLE-SMC-CEP-4397,01:13:29.91,-71:39:52.0,16.868,17.45,1.3319663
OGLE-SMC-CEP-4398,01:13:29.99,-72:14:30.8,16.512,17.182000000000002,2.0536578000000003
OGLE-SMC-CEP-4400,01:13:32.07,-72:30:02.0,15.769,16.367,2.5739332000000004
OGLE-SMC-CEP-4405,01:13:38.00,-73:58:51.5,16.396,17.098,2.1204080000000003
OGLE-SMC-CEP-4408,01:13:41.99,-73:33:18.9,17.116,17.712,0.9677533000000001
OGLE-SMC-CEP-4410,01:13:42.41,-71:41:39.6,14.805,-99.99,5.789574299999999
OGLE-SMC-CEP-4411,01:13:42.56,-73:28:57.0,16.009,16.727999999999998,2.2825396000000002
OGLE-SMC-CEP-4412,01:13:42.63,-74:11:45.4,16.814,17.509,1.437303
OGLE-SMC-CEP-4413,01:13:43.58,-71:25:18.5,14.806,15.550999999999998,7.192332700000001
OGLE-SMC-CEP-4415,01:13:46.52,-72:11:43.0,16.886,17.622,1.3678943000000001
OGLE-SMC-CEP-4416,01:13:46.65,-73:21:17.2,17.29,17.861,1.0811353000000001
OGLE-SMC-CEP-4417,01:13:48.46,-72:24:35.5,16.907,17.544,1.341029
OGLE-SMC-CEP-4419,01:13:49.45,-73:06:11.2,16.797,17.487000000000002,1.9201669999999997
OGLE-SMC-CEP-4420,01:13:50.89,-71:32:02.4,15.217,15.927,4.5770365
OGLE-SMC-CEP-4422,01:13:53.38,-71:29:34.0,16.058,16.718,2.4652688
OGLE-SMC-CEP-4423,01:13:53.80,-72:46:04.4,15.732999999999999,16.284000000000002,2.4272572
OGLE-SMC-CEP-4424,01:13:54.68,-71:37:18.6,14.86,15.550999999999998,6.064356
OGLE-SMC-CEP-4425,01:13:57.83,-73:21:26.8,16.319000000000003,16.736,1.6224752
OGLE-SMC-CEP-4426,01:14:00.08,-73:42:01.6,16.788,17.413,1.3639649
OGLE-SMC-CEP-4428,01:14:02.27,-73:10:37.5,16.884,17.409000000000002,1.0134954999999999
OGLE-SMC-CEP-4433,01:14:15.94,-72:31:06.0,16.195999999999998,16.852,2.2646091
OGLE-SMC-CEP-4434,01:14:16.09,-71:27:01.7,15.854000000000001,16.455,2.5285152
OGLE-SMC-CEP-4435,01:14:16.11,-71:30:52.6,14.885,15.687999999999999,6.782887400000001
OGLE-SMC-CEP-4436,01:14:16.84,-72:43:01.8,15.591,16.151,2.7465718999999997
OGLE-SMC-CEP-4437,01:14:17.88,-73:07:23.2,17.104,17.702,0.9992361999999999
OGLE-SMC-CEP-4439,01:14:18.79,-72:45:48.3,15.63,16.303,3.0079328
OGLE-SMC-CEP-4441,01:14:22.50,-73:55:57.5,16.621,17.316,1.6345346
OGLE-SMC-CEP-4442,01:14:22.50,-71:46:20.7,14.939,15.642999999999999,5.962109099999999
OGLE-SMC-CEP-4443,01:14:23.49,-71:57:45.2,13.699000000000002,14.4,11.250797300000002
OGLE-SMC-CEP-4444,01:14:28.07,-72:39:53.5,-99.99,13.115,41.830310299999994
OGLE-SMC-CEP-4445,01:14:28.31,-73:24:34.4,16.915,17.546,1.5758613000000001
OGLE-SMC-CEP-4447,01:14:34.07,-71:44:37.4,15.28,16.035,4.5937902
OGLE-SMC-CEP-4449,01:14:37.22,-71:30:00.5,15.872,16.563,2.9499522000000002
OGLE-SMC-CEP-4450,01:14:37.70,-72:48:20.5,16.583,17.203,1.5766546000000001
OGLE-SMC-CEP-4451,01:14:38.86,-72:54:49.2,16.355999999999998,17.012,2.0229327
OGLE-SMC-CEP-4452,01:14:39.60,-72:37:39.4,15.507,16.187,3.4083739
OGLE-SMC-CEP-4454,01:14:40.74,-71:47:24.6,15.972000000000001,16.555999999999997,2.5790514
OGLE-SMC-CEP-4456,01:14:42.66,-71:44:19.4,14.383,15.158,9.4781259
OGLE-SMC-CEP-4463,01:14:52.34,-71:32:54.0,15.309000000000001,15.901,4.099103899999999
OGLE-SMC-CEP-4464,01:14:53.64,-72:47:14.8,16.816,17.504,1.6971488999999997
OGLE-SMC-CEP-4466,01:14:59.12,-73:13:15.8,16.817,17.396,1.2342088
OGLE-SMC-CEP-4468,01:15:03.27,-72:41:20.4,16.733,17.383,1.5787476
OGLE-SMC-CEP-4469,01:15:04.26,-72:34:35.4,16.123,16.814,2.2913661
OGLE-SMC-CEP-4472,01:15:05.52,-72:46:13.3,16.107,16.809,2.337728
OGLE-SMC-CEP-4473,01:15:06.65,-71:41:39.1,15.312000000000001,16.016,4.8148122
OGLE-SMC-CEP-4475,01:15:11.38,-74:06:30.9,15.927999999999999,16.64,2.4349561
OGLE-SMC-CEP-4478,01:15:18.82,-72:41:44.3,13.617,14.42,13.191966500000001
OGLE-SMC-CEP-4481,01:15:25.32,-72:40:38.1,16.643,17.238,1.4867575000000002
OGLE-SMC-CEP-4483,01:15:31.80,-74:05:55.8,16.973,17.582,1.2994834
OGLE-SMC-CEP-4485,01:15:33.15,-71:35:58.6,16.609,17.245,1.7876118000000003
OGLE-SMC-CEP-4486,01:15:38.50,-73:04:37.1,14.714,15.411,6.6132824999999995
OGLE-SMC-CEP-4489,01:15:40.28,-71:41:31.4,15.700999999999999,16.282,2.9191824
OGLE-SMC-CEP-4491,01:15:42.41,-73:48:24.7,16.840999999999998,17.48,1.4651093000000002
OGLE-SMC-CEP-4492,01:15:43.79,-73:39:58.2,15.856,16.492,2.4754680000000002
OGLE-SMC-CEP-4497,01:15:49.15,-72:14:03.3,16.84,17.422,1.3240818
OGLE-SMC-CEP-4498,01:15:50.11,-72:32:21.0,16.546,17.156,1.7720986
OGLE-SMC-CEP-4500,01:15:51.25,-71:42:14.6,16.999000000000002,17.695999999999998,1.242669
OGLE-SMC-CEP-4503,01:15:58.39,-72:17:58.6,15.805,16.521,3.8091371
OGLE-SMC-CEP-4504,01:15:58.60,-73:00:34.3,16.305999999999997,17.023,2.2193922
OGLE-SMC-CEP-4505,01:15:59.44,-71:20:45.3,15.729000000000001,16.5,3.1866386
OGLE-SMC-CEP-4507,01:16:05.50,-72:20:50.5,16.646,17.28,1.6500032999999998
OGLE-SMC-CEP-4509,01:16:13.14,-73:36:50.6,16.368,17.034000000000002,1.988773
OGLE-SMC-CEP-4510,01:16:13.75,-71:41:10.2,15.344000000000001,15.969000000000001,3.7864824
OGLE-SMC-CEP-4512,01:16:14.39,-73:38:33.7,16.789,17.317999999999998,1.2005617
OGLE-SMC-CEP-4516,01:16:24.50,-72:02:03.9,16.812,17.394000000000002,1.3701845
OGLE-SMC-CEP-4519,01:16:30.99,-72:24:06.7,16.592,17.255,1.7338827
OGLE-SMC-CEP-4520,01:16:31.10,-72:52:54.6,15.468,16.186,3.6730803999999995
OGLE-SMC-CEP-4522,01:16:32.83,-72:05:17.9,16.654,17.206,1.5090731000000002
OGLE-SMC-CEP-4525,01:16:43.77,-72:15:47.1,16.49,-99.99,1.7711896
OGLE-SMC-CEP-4526,01:16:48.38,-71:33:45.1,15.872,16.491,2.6798604
OGLE-SMC-CEP-4527,01:16:48.76,-72:30:08.1,15.050999999999998,15.782,5.0948176
OGLE-SMC-CEP-4530,01:16:49.68,-71:26:04.3,15.725999999999999,16.441,3.3328132000000004
OGLE-SMC-CEP-4532,01:16:56.09,-73:22:45.9,15.772,16.475,3.5316663
OGLE-SMC-CEP-4533,01:16:58.20,-73:43:10.6,13.148,14.07,25.427144199999997
OGLE-SMC-CEP-4534,01:16:58.72,-71:56:08.8,17.06,17.686,1.2935457000000001
OGLE-SMC-CEP-4540,01:17:11.68,-71:31:08.0,16.702,17.293,1.6087542
OGLE-SMC-CEP-4541,01:17:12.48,-73:03:46.7,17.285999999999998,17.898,1.0809163
OGLE-SMC-CEP-4542,01:17:14.79,-73:04:51.4,16.549,17.167,1.5406262
OGLE-SMC-CEP-4544,01:17:17.27,-72:56:45.4,15.607999999999999,16.317,3.3773035000000005
OGLE-SMC-CEP-4545,01:17:25.66,-73:09:27.3,17.027,17.665,1.2863507
OGLE-SMC-CEP-4547,01:17:38.46,-71:45:47.1,16.427,17.073,1.8673624
OGLE-SMC-CEP-4550,01:17:41.75,-72:23:14.6,16.634,17.27,1.6289735
OGLE-SMC-CEP-4552,01:17:46.70,-73:28:05.0,16.702,17.285999999999998,1.3429111999999999
OGLE-SMC-CEP-4555,01:17:53.01,-73:37:25.2,12.802,13.542,22.642179300000002
OGLE-SMC-CEP-4559,01:18:01.89,-72:06:13.5,16.444000000000003,16.998,1.7380653999999998
OGLE-SMC-CEP-4560,01:18:08.90,-72:31:25.8,15.069,15.824000000000002,5.285499400000001
OGLE-SMC-CEP-4562,01:18:16.20,-71:41:28.3,15.215,15.937000000000001,4.2351648
OGLE-SMC-CEP-4563,01:18:17.22,-72:08:20.1,17.15,17.649,1.1502987
OGLE-SMC-CEP-4566,01:18:26.29,-72:51:01.4,16.915,17.454,1.088427
OGLE-SMC-CEP-4571,01:18:33.12,-72:27:44.7,16.055,16.687,2.114591
OGLE-SMC-CEP-4572,01:18:43.69,-73:41:42.5,16.701,17.374000000000002,1.5901516000000002
OGLE-SMC-CEP-4574,01:18:49.76,-72:27:47.7,16.154,16.68,1.7525517
OGLE-SMC-CEP-4575,01:18:56.34,-72:49:44.5,15.724,-99.99,2.39641
OGLE-SMC-CEP-4577,01:19:07.86,-72:04:32.4,15.312000000000001,15.963,3.4725347
OGLE-SMC-CEP-4578,01:19:12.83,-73:23:11.7,17.118,17.718,1.0142228000000002
OGLE-SMC-CEP-4579,01:19:18.54,-73:38:12.5,16.678,17.363,1.7360425
OGLE-SMC-CEP-4581,01:19:22.96,-73:55:02.1,16.633,17.281,1.7025201
OGLE-SMC-CEP-4583,01:19:31.44,-72:36:16.6,16.000999999999998,16.558,1.9723123
OGLE-SMC-CEP-4585,01:19:41.47,-72:00:00.2,16.796,17.418,1.3839771
OGLE-SMC-CEP-4586,01:19:51.01,-74:01:14.6,14.107000000000001,14.831,9.174380900000001
OGLE-SMC-CEP-4588,01:20:06.17,-72:31:42.7,16.169,16.721,1.7476322
OGLE-SMC-CEP-4589,01:20:07.53,-73:03:24.7,16.945,17.548,1.1090831
OGLE-SMC-CEP-4590,01:20:07.72,-72:54:18.5,13.379000000000001,14.225999999999999,19.9732398
OGLE-SMC-CEP-4591,01:20:09.31,-72:50:56.3,16.785999999999998,17.357,1.2620232
OGLE-SMC-CEP-4598,01:20:51.23,-72:30:21.6,14.998,15.674000000000001,4.7037403
OGLE-SMC-CEP-4599,01:21:05.89,-73:22:48.9,14.385,15.042,6.701289599999999
OGLE-SMC-CEP-4600,01:21:18.43,-71:49:48.5,16.785,17.342,1.4145883
OGLE-SMC-CEP-4604,01:21:28.98,-72:59:06.6,16.389,16.988,1.7472824
OGLE-SMC-CEP-4606,01:21:48.03,-72:38:00.6,16.826,17.402,1.1989025
OGLE-SMC-CEP-4609,01:22:08.03,-72:57:53.9,15.159,15.862,4.4891935
OGLE-SMC-CEP-4611,01:22:39.21,-73:12:40.8,16.000999999999998,16.684,2.3936037
OGLE-SMC-CEP-4614,01:22:49.25,-72:24:59.5,16.918,17.492,1.2550615
OGLE-SMC-CEP-4616,01:23:20.27,-73:16:13.3,15.044,15.806,5.1262014
OGLE-SMC-CEP-4620,01:23:56.93,-72:43:31.7,17.366,17.969,0.9577568000000001
OGLE-SMC-CEP-4623,01:24:19.36,-72:58:01.3,16.623,17.224,1.3562653
OGLE-SMC-CEP-4626,01:24:38.97,-73:02:44.1,16.808,17.427,1.2829196000000003
OGLE-SMC-CEP-4629,01:26:13.02,-74:08:04.1,13.892000000000001,14.777999999999999,12.466134199999999
OGLE-SMC-CEP-4630,01:27:04.39,-73:49:08.1,13.755999999999998,14.477,10.4488731
OGLE-SMC-CEP-4632,23:42:26.77,-75:15:23.1,16.58,17.153,2.3310033
OGLE-SMC-CEP-4634,23:56:08.86,-73:38:59.5,16.607,17.261,2.0881698
OGLE-SMC-CEP-4635,23:57:35.49,-75:07:57.1,17.261,17.811,1.2309887
OGLE-SMC-CEP-4637,00:00:00.01,-75:11:41.7,17.244,17.789,1.0377563
OGLE-SMC-CEP-4640,00:10:24.06,-75:10:37.3,14.144,14.829,10.0924835
OGLE-SMC-CEP-4643,00:13:56.39,-73:44:15.2,17.362000000000002,17.919,1.1174801
OGLE-SMC-CEP-4644,00:14:04.98,-73:54:18.4,17.085,17.679000000000002,1.4185637
OGLE-SMC-CEP-4649,00:15:12.52,-74:00:16.3,16.808,17.384,1.5739963
OGLE-SMC-CEP-4650,00:15:46.80,-73:55:57.7,17.074,17.748,1.4093187
OGLE-SMC-CEP-4652,00:16:31.86,-74:15:00.1,16.795,17.46,1.8266243999999998
OGLE-SMC-CEP-4653,00:17:33.41,-73:04:00.5,17.08,17.699,1.3724298000000001
OGLE-SMC-CEP-4654,00:17:55.67,-73:21:07.1,16.647000000000002,17.271,1.9372492
OGLE-SMC-CEP-4657,00:18:04.84,-73:44:30.9,16.802,17.358,1.662766
OGLE-SMC-CEP-4658,00:18:14.60,-73:35:25.3,17.185,17.735,1.1565279
OGLE-SMC-CEP-4659,00:18:14.64,-73:17:05.2,16.820999999999998,17.436,1.7609173999999999
OGLE-SMC-CEP-4661,00:18:17.97,-74:50:15.0,16.430999999999997,17.073,1.8774875
OGLE-SMC-CEP-4665,00:19:22.26,-73:43:45.9,15.914000000000001,16.602999999999998,3.4299748999999995
OGLE-SMC-CEP-4667,00:19:37.86,-73:20:11.0,16.91,17.475,1.4196497
OGLE-SMC-CEP-4668,00:19:44.60,-72:45:40.7,16.702,17.305999999999997,2.2371914
OGLE-SMC-CEP-4671,00:19:59.92,-73:24:48.7,16.721,17.309,1.9311793000000002
OGLE-SMC-CEP-4672,00:20:17.03,-74:05:12.7,16.986,17.605,1.472733
OGLE-SMC-CEP-4673,00:20:34.61,-73:38:13.3,16.855,17.417,1.6222513
OGLE-SMC-CEP-4674,00:20:38.33,-73:42:59.6,17.014,17.6,1.3626387
OGLE-SMC-CEP-4675,00:20:42.66,-72:56:07.4,16.831,17.475,1.7126363000000002
OGLE-SMC-CEP-4676,00:20:55.30,-73:33:13.7,14.815,15.617,8.9757091
OGLE-SMC-CEP-4677,00:21:02.89,-73:43:17.7,17.102,17.723,1.4252023999999999
OGLE-SMC-CEP-4678,00:21:03.88,-73:43:30.7,15.663,16.41,4.183778
OGLE-SMC-CEP-4679,00:21:14.80,-73:35:57.4,15.402000000000001,16.092,4.5495729
OGLE-SMC-CEP-4680,00:21:27.69,-73:28:05.2,17.078,17.657,1.4237391000000001
OGLE-SMC-CEP-4681,00:21:46.32,-73:20:29.5,17.175,17.787,1.2829822
OGLE-SMC-CEP-4682,00:22:02.68,-69:33:46.4,16.956,17.605,1.5306648
OGLE-SMC-CEP-4684,00:22:41.42,-74:53:14.1,16.386,17.076,2.3176197999999997
OGLE-SMC-CEP-4687,00:27:57.28,-76:14:49.4,17.006,17.689,1.6427741999999999
OGLE-SMC-CEP-4689,00:33:32.75,-75:22:29.9,16.441,16.965,1.8204968000000001
OGLE-SMC-CEP-4691,00:35:38.19,-71:55:02.6,15.413,16.082,3.4395437999999996
OGLE-SMC-CEP-4692,00:35:50.15,-72:00:59.1,16.535999999999998,17.119,1.8531064
OGLE-SMC-CEP-4693,00:36:52.71,-66:35:35.6,16.128,16.899,3.7280355000000003
OGLE-SMC-CEP-4694,00:37:15.62,-67:02:28.1,17.394000000000002,18.021,1.1572874
OGLE-SMC-CEP-4696,00:38:19.15,-74:58:59.3,17.04,17.574,1.3426988000000002
OGLE-SMC-CEP-4697,00:39:16.55,-72:01:58.3,13.088,13.847000000000001,18.901437100000003
OGLE-SMC-CEP-4700,00:41:21.94,-70:37:06.6,14.686,15.342,5.200272099999999
OGLE-SMC-CEP-4703,00:41:59.61,-71:58:52.5,17.117,17.637999999999998,1.1923522
OGLE-SMC-CEP-4706,00:42:44.11,-70:16:27.3,15.700999999999999,16.364,3.4238486000000004
OGLE-SMC-CEP-4707,00:43:57.36,-72:03:22.4,16.686,17.361,1.6692366
OGLE-SMC-CEP-4710,00:44:20.83,-76:11:43.7,16.865,17.523,1.250832
OGLE-SMC-CEP-4712,00:45:32.16,-72:04:07.9,16.902,17.516,1.5299194
OGLE-SMC-CEP-4713,00:46:04.45,-72:02:21.7,16.785,17.602,1.4572687
OGLE-SMC-CEP-4718,00:47:46.65,-73:12:30.9,16.672,-99.99,1.5789476
OGLE-SMC-CEP-4720,00:49:02.27,-70:08:16.7,16.702,17.247,1.3785584
OGLE-SMC-CEP-4721,00:49:05.77,-74:49:48.9,16.203,16.872,3.1574849
OGLE-SMC-CEP-4722,00:49:06.82,-74:41:10.3,17.275,17.749000000000002,1.0198616
OGLE-SMC-CEP-4723,00:49:22.56,-69:30:29.8,16.687,17.312,1.6862781999999998
OGLE-SMC-CEP-4729,00:50:47.33,-71:14:58.8,16.574,17.144000000000002,1.6800413
OGLE-SMC-CEP-4732,00:52:29.17,-75:02:01.8,16.673,17.229,2.1479075
OGLE-SMC-CEP-4734,00:52:35.00,-75:57:31.5,16.793,17.449,1.7528025
OGLE-SMC-CEP-4735,00:52:59.99,-75:00:10.3,15.687000000000001,16.274,3.1123532000000003
OGLE-SMC-CEP-4736,00:53:11.76,-70:51:24.9,15.748,16.281,2.6375522
OGLE-SMC-CEP-4740,00:55:12.92,-71:11:21.6,17.055999999999997,17.667,1.233659
OGLE-SMC-CEP-4741,00:55:24.24,-71:07:40.3,16.01,16.744,2.6468944
OGLE-SMC-CEP-4744,00:56:00.07,-71:04:12.0,16.896,17.438,1.1828027
OGLE-SMC-CEP-4745,00:56:48.75,-74:55:32.7,17.323,17.836,1.3032701
OGLE-SMC-CEP-4746,00:56:53.66,-74:19:25.6,16.893,17.473,1.1432058999999999
OGLE-SMC-CEP-4749,00:57:07.81,-71:15:25.4,15.604000000000001,16.174,2.8996001000000002
OGLE-SMC-CEP-4752,00:57:19.49,-74:15:07.7,16.374000000000002,17.028,1.7429491000000001
OGLE-SMC-CEP-4756,00:58:17.35,-70:46:33.3,17.301,17.887,1.2808297
OGLE-SMC-CEP-4758,00:58:52.11,-74:20:15.6,16.496,17.141,1.7486654
OGLE-SMC-CEP-4759,00:59:00.89,-71:09:52.2,17.112000000000002,17.7,1.2971262
OGLE-SMC-CEP-4761,00:59:41.17,-70:49:50.0,17.342,17.976,1.4280848999999998
OGLE-SMC-CEP-4767,01:01:16.41,-71:12:42.1,17.302,17.832,1.0220286
